"hash","ubid","grid","lat","lon","area","height","height_source","height_predict","fp","fp_source","state","county"
"ODU0NFZRSDcrOi0xMDA2NjAzMzEy","8544VQH7+GQ-4-4-3-4","8544VQH7+","32.878779","-117.235612","3391.878580497218","9.31","model","9.31","POLYGON((-117.2360724 32.8792211,-117.2359269 32.8784596,-117.2359028 32.8784423,-117.2351678 32.8785416,-117.2351683 32.8785957,-117.2350539 32.8786126,-117.2350897 32.8787759,-117.2355232 32.878717,-117.2355105 32.8786634,-117.2358049 32.8786226,-117.2358521 32.8788752,-117.2356758 32.8788987,-117.2357471 32.8792651,-117.2360724 32.8792211))","osm","California","06073"
"ODU0NFZRSDcrOjExOTAzMDUwMzM","8544VQH7+29-4-2-2-3","8544VQH7+","32.877613","-117.236586","2928.669580475739","9.31","model","9.31","POLYGON((-117.2369595 32.8776492,-117.2369369 32.8775276,-117.2369042 32.8773326,-117.2367995 32.8773441,-117.23657 32.8773793,-117.2365291 32.8773243,-117.2364216 32.8773442,-117.2364231 32.8774222,-117.2363709 32.8774284,-117.2363807 32.8774867,-117.2363083 32.8774952,-117.2363147 32.8775332,-117.2364036 32.8780031,-117.2364825 32.8779923,-117.2365209 32.8779865,-117.2365327 32.8780418,-117.2366876 32.8780185,-117.23662 32.8776959,-117.2369595 32.8776492))","osm","California","06073"
"ODU0NFZRSDgrOjE1MjgyNTI1NDk","8544VQH8+HM-1-0-1-1","8544VQH8+","32.878938","-117.233338","199.85733756041944","5.73","model","5.73","POLYGON((-117.233254 32.878965,-117.233352 32.879025,-117.233463 32.878897,-117.233365 32.878837,-117.233254 32.878965))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSDgrOjMyNDYwNjg0Mg","8544VQH8+2R-1-1-2-1","8544VQH8+","32.877519","-117.232932","412.54255561724875","6.56","model","6.56","POLYGON((-117.2330113 32.877615,-117.2329626 32.8773547,-117.232814 32.8773744,-117.2328627 32.8776347,-117.2330113 32.877615))","osm","California","06073"
"ODU0NFZRSDgrOjEzOTM4MjQxNTA","8544VQH8+V8-1-1-1-3","8544VQH8+","32.879686","-117.234227","1188.5174616204179","9.31","model","9.31","POLYGON((-117.2345335 32.8798522,-117.2345287 32.8795724,-117.2341558 32.8795751,-117.234156 32.8795847,-117.2340001 32.8796063,-117.234002 32.8796158,-117.2340163 32.879685,-117.2341689 32.8796665,-117.2341722 32.8798539,-117.2345335 32.8798522))","osm","California","06073"
"ODU0NFZRSDgrOi0xNzc1MjQ2MTM1","8544VQH8+GC-1-1-1-1","8544VQH8+","32.878786","-117.233938","191.97086096869901","5.73","model","5.73","POLYGON((-117.234017 32.8787248,-117.2338822 32.8786981,-117.2338563 32.8787901,-117.2339211 32.878803,-117.2339008 32.8788752,-117.2339709 32.8788891,-117.234017 32.8787248))","osm","California","06073"
"ODU0NFZRSDgrOjg1NTYxNTcxMg","8544VQH8+8F-2-2-2-3","8544VQH8+","32.878317","-117.233838","1954.7576497850705","9.31","model","9.31","POLYGON((-117.2341901 32.8785636,-117.2340995 32.8780701,-117.2336868 32.8781257,-117.2336913 32.8781525,-117.2336239 32.8781626,-117.2336569 32.8783014,-117.2336708 32.8782992,-117.2337328 32.8786175,-117.2341901 32.8785636),(-117.2341193 32.8784061,-117.2338769 32.8784398,-117.2338426 32.8782656,-117.2340849 32.8782319,-117.2341193 32.8784061))","osm","California","06073"
"ODU0NFZRSDgrOi0xMDMwNjYzNDE5","8544VQH8+WV-2-4-1-8","8544VQH8+","32.879855","-117.232796","4136.058032268435","9.31","model","9.31","POLYGON((-117.2338004 32.8799155,-117.2337486 32.8796462,-117.2336875 32.879655,-117.23292 32.8797661,-117.2327887 32.8797808,-117.2327104 32.8797737,-117.232647 32.8797016,-117.2325963 32.8797192,-117.2325778 32.8796773,-117.2324543 32.8797193,-117.2324352 32.8796834,-117.2323213 32.8797243,-117.2323397 32.8797711,-117.232308 32.8797801,-117.232322 32.8798072,-117.2323124 32.8798149,-117.2323384 32.8798646,-117.232402 32.8799335,-117.232536 32.8800201,-117.2326365 32.8800526,-117.2326966 32.8800617,-117.232789 32.8800629,-117.232926 32.880049,-117.2330028 32.8800412,-117.2329948 32.8800034,-117.2330904 32.8799879,-117.2330935 32.8800017,-117.2338004 32.8799155))","osm","California","06073"
"ODU0NFZRSDgrOjMzNTc5NDM0NQ","8544VQH8+7X-1-1-2-0","8544VQH8+","32.878159","-117.232526","406.6157190480878","6.56","model","6.56","POLYGON((-117.2326036 32.878256,-117.2325534 32.8779929,-117.2324086 32.8780123,-117.2324588 32.8782754,-117.2326036 32.878256))","osm","California","06073"
"ODU0NFZRSDgrOi01ODM2MjE0MjU","8544VQH8+MH-1-1-1-1","8544VQH8+","32.879203","-117.233571","371.25154555836633","6.07","model","6.07","POLYGON((-117.2336469 32.8792917,-117.2336025 32.8790513,-117.2334576 32.8790702,-117.233502 32.8793106,-117.2336469 32.8792917))","osm","California","06073"
"ODU0NFZRSDgrOjQ0MDIxNjAwMQ","8544VQH8+QF-1-1-2-1","8544VQH8+","32.879397","-117.233874","510.67927838895054","7.23","model","7.23","POLYGON((-117.233965 32.8795027,-117.233902 32.8792126,-117.2337383 32.8792377,-117.2338013 32.8795278,-117.233965 32.8795027))","osm","California","06073"
"ODU0NFZRSDgrOi0yMzIyMjc1MTA","8544VQH8+J8-2-2-1-1","8544VQH8+","32.879114","-117.234193","1061.4317965421355","9.31","model","9.31","POLYGON((-117.2343606 32.8791438,-117.2343401 32.8790366,-117.2342615 32.8790472,-117.2342418 32.8789438,-117.2339258 32.8789864,-117.2339527 32.8791269,-117.2342691 32.8790843,-117.2342742 32.8791106,-117.2339506 32.8791542,-117.2339778 32.8792965,-117.2343074 32.8792521,-117.2342886 32.8791535,-117.2343606 32.8791438))","osm","California","06073"
"ODU0NFZRSDgrOi00NDkzMDQyMzA","8544VQH8+2F-3-4-3-2","8544VQH8+","32.877549","-117.233754","4946.389648734133","9.31","model","9.31","POLYGON((-117.2340711 32.8777906,-117.2340097 32.877459,-117.2339826 32.8774625,-117.2339489 32.8772804,-117.23391 32.8772855,-117.2339023 32.8772436,-117.2335478 32.8771932,-117.233415 32.8772119,-117.2333492 32.8772216,-117.2333566 32.877257,-117.2332947 32.8772661,-117.2334405 32.8779651,-117.2335803 32.8779445,-117.2335884 32.8779832,-117.2340522 32.877915,-117.2340321 32.8778185,-117.2340279 32.8777962,-117.2340711 32.8777906))","osm","California","06073"
"ODU0NFZRSDgrOi05MTkyMTcwODk","8544VQH8+G8-1-1-1-1","8544VQH8+","32.878797","-117.234142","443.79066548267554","6.56","model","6.56","POLYGON((-117.2342714 32.8788733,-117.2342328 32.8786619,-117.2340798 32.8786816,-117.234099 32.8787866,-117.2340114 32.8787979,-117.2340308 32.8789043,-117.2342714 32.8788733))","osm","California","06073"
"ODU0NFZRSDgrOi0xMTIwNTE3NTEx","8544VQH8+9Q-1-1-1-1","8544VQH8+","32.878479","-117.23311","406.5926007846112","6.56","model","6.56","POLYGON((-117.2331876 32.878577,-117.2331386 32.8783138,-117.2329937 32.8783328,-117.2330427 32.878596,-117.2331876 32.878577))","osm","California","06073"
"ODU0NFZRSDgrOi0xNTkyNzM2NDY0","8544VQH8+HF-2-2-1-1","8544VQH8+","32.878993","-117.233777","658.4047351825885","7.23","model","7.23","POLYGON((-117.2339109 32.8791026,-117.2337334 32.8787688,-117.2335754 32.878828,-117.2337529 32.8791619,-117.2339109 32.8791026))","osm","California","06073"
"ODU0NFZRSDgrOjE5NTQzMTI4MDk","8544VQH8+CJ-0-1-1-1","8544VQH8+","32.878549","-117.233462","406.5120215126322","6.56","model","6.56","POLYGON((-117.2335962 32.8785808,-117.2335735 32.8784591,-117.2332601 32.8785002,-117.2332827 32.8786218,-117.2335962 32.8785808))","osm","California","06073"
"ODU0NFZRSDgrOi03OTgyNDkwNzk","8544VQH8+Q7-1-2-1-1","8544VQH8+","32.879421","-117.23426","514.634148782092","7.23","model","7.23","POLYGON((-117.2343991 32.879489,-117.2343605 32.8793013,-117.234333 32.8793059,-117.2342505 32.8793387,-117.2340688 32.8793604,-117.2340929 32.8795053,-117.2341711 32.8794945,-117.234261 32.8795056,-117.2343991 32.879489))","osm","California","06073"
"ODU0NFZRSDgrOi0yMzkwMjQ3NDQ","8544VQH8+4M-1-1-1-1","8544VQH8+","32.87787","-117.233309","371.75908905566274","6.07","model","6.07","POLYGON((-117.2333774 32.8779792,-117.2333279 32.8776917,-117.2332062 32.8777065,-117.2332557 32.877994,-117.2333774 32.8779792))","osm","California","06073"
"ODU0NFZRSDgrOi0xNTIzNzc2MTkz","8544VQH8+J3-2-2-2-2","8544VQH8+","32.879052","-117.234811","1551.6577227607158","9.31","model","9.31","POLYGON((-117.2350059 32.8792054,-117.234988 32.879112,-117.2349661 32.879116,-117.2349316 32.8789562,-117.2348994 32.87896,-117.2348684 32.8788261,-117.2345668 32.8788676,-117.234596 32.8790258,-117.2345263 32.8790353,-117.2345714 32.8792631,-117.2350059 32.8792054))","osm","California","06073"
"ODU0NFZRSDgrOi01NjUzOTY4NTY","8544VQH8+9V-0-2-1-1","8544VQH8+","32.878384","-117.232791","406.7850749737641","6.56","model","6.56","POLYGON((-117.2329263 32.8784147,-117.2329013 32.8782933,-117.2325887 32.8783388,-117.2326137 32.8784602,-117.2329263 32.8784147))","osm","California","06073"
"ODU0NFZRSDgrOjExMDMwNDM5NDk","8544VQH8+64-3-3-4-3","8544VQH8+","32.878023","-117.23469","4454.551285133994","9.31","model","9.31","POLYGON((-117.2350464 32.8782622,-117.2349793 32.8779206,-117.2349578 32.8779238,-117.2349394 32.8778416,-117.2349625 32.877837,-117.2349175 32.8775937,-117.2345776 32.8776397,-117.2345798 32.8776547,-117.2344265 32.8776742,-117.234423 32.8776581,-117.2342939 32.8776778,-117.2343611 32.8780076,-117.2344302 32.8779973,-117.2344996 32.8783177,-117.2344746 32.8783225,-117.2344966 32.8784432,-117.2347165 32.8784135,-117.2347111 32.8783781,-117.2348292 32.8783596,-117.2348157 32.8782934,-117.2350464 32.8782622))","osm","California","06073"
"ODU0NFZRSDkrOi0xNjUyOTc1MzE3","8544VQH9+H5-1-1-1-1","8544VQH9+","32.87895","-117.232046","224.03809102514847","5.73","model","5.73","POLYGON((-117.231958 32.878913,-117.232078 32.879061,-117.232177 32.879005,-117.232058 32.878856,-117.231958 32.878913))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSDkrOjEwNjI2MTI0NQ","8544VQH9+J4-1-1-0-1","8544VQH9+","32.879121","-117.232172","218.7352607362408","5.73","model","5.73","POLYGON((-117.232095 32.879072,-117.232179 32.879234,-117.232288 32.879194,-117.232204 32.879032,-117.232095 32.879072))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSDkrOjExNTk0MjQxNDQ","8544VQH9+4W-1-1-1-1","8544VQH9+","32.877805","-117.230195","447.0692394051987","6.56","model","6.56","POLYGON((-117.2303016 32.877802,-117.2302889 32.8777972,-117.2302996 32.8777707,-117.2302847 32.8777661,-117.2302966 32.8777401,-117.2301692 32.8777002,-117.2301566 32.8777296,-117.2301201 32.8777188,-117.2301114 32.8777393,-117.230044 32.8777183,-117.2300001 32.8778213,-117.2300737 32.8778457,-117.2300636 32.8778712,-117.2302149 32.8779202,-117.2302248 32.8778937,-117.2302424 32.8778982,-117.2302531 32.8778735,-117.2302668 32.8778783,-117.2303016 32.877802))","osm","California","06073"
"ODU0NFZRSDkrOjEwNDcxNzgyMw","8544VQH9+2Q-2-2-2-2","8544VQH9+","32.87758","-117.23056","1104.4989119593079","9.31","model","9.31","POLYGON((-117.230829 32.877567,-117.2306802 32.8775158,-117.2306621 32.877553,-117.2305814 32.8775256,-117.2306012 32.8774838,-117.2305148 32.8774549,-117.2305433 32.8773948,-117.2303687 32.8773364,-117.2303031 32.8774746,-117.2304477 32.877523,-117.2304204 32.8775804,-117.2304164 32.8775894,-117.2304806 32.8776095,-117.2304586 32.8776591,-117.2303778 32.8776339,-117.2303131 32.8777081,-117.2305379 32.8777862,-117.2305953 32.8776697,-117.2306168 32.8776771,-117.2306308 32.8776816,-117.2306421 32.8776568,-117.2307696 32.8776975,-117.2308239 32.8775774,-117.230829 32.877567))","osm","California","06073"
"ODU0NFZRSDkrOi03MjQxMDMzMzg","8544VQH9+2X-1-2-0-2","8544VQH9+","32.877604","-117.230074","540.3010851766588","7.23","model","7.23","POLYGON((-117.2303296 32.8775714,-117.2301859 32.8775208,-117.23017 32.877553,-117.2300571 32.8775135,-117.2300277 32.8775727,-117.2299612 32.8775495,-117.2299016 32.8775295,-117.2298577 32.8776233,-117.22988 32.8776599,-117.2299643 32.8776869,-117.2299861 32.8776941,-117.2300156 32.8776318,-117.2301135 32.8776645,-117.2301273 32.8776354,-117.2302747 32.8776846,-117.2303296 32.8775714))","osm","California","06073"
"ODU0NFZRSDkrOi03NDAzMDYzMDg","8544VQH9+P7-1-1-1-1","8544VQH9+","32.87933","-117.231775","185.5623490291129","5.73","model","5.73","POLYGON((-117.23172 32.879246,-117.231665 32.879291,-117.231856 32.879457,-117.231912 32.879412,-117.23172 32.879246))","msfp-usbuildings-v1-1","California","06073"
"ODU0NFZRSDkrOjgxNTY0NjQ0Ng","8544VQH9+42-1-2-0-1","8544VQH9+","32.877855","-117.232451","406.6516404540701","6.56","model","6.56","POLYGON((-117.2325853 32.8778863,-117.2325618 32.8777648,-117.2322486 32.8778075,-117.2322721 32.8779291,-117.2325853 32.8778863))","osm","California","06073"
"ODU0NFZRSDkrOjczMjczMDAxNQ","8544VQH9+8M-1-2-1-2","8544VQH9+","32.878304","-117.230825","662.3020549378216","7.23","model","7.23","POLYGON((-117.231011 32.8782095,-117.2310004 32.8782051,-117.2310106 32.8781839,-117.2309782 32.8781732,-117.2309679 32.8781774,-117.2309255 32.8781629,-117.2309214 32.8781537,-117.2308884 32.8781432,-117.2308795 32.8781603,-117.230867 32.8781569,-117.2308602 32.8781708,-117.2308729 32.8781753,-117.2308397 32.8782497,-117.2308488 32.8782527,-117.2308209 32.8783122,-117.2307548 32.8782902,-117.2307689 32.8782594,-117.2306655 32.8782256,-117.2306495 32.8782584,-117.2306151 32.8782476,-117.2306064 32.878267,-117.2306189 32.8782714,-117.2305896 32.8783346,-117.2306008 32.8783387,-117.2305908 32.8783602,-117.2306218 32.8783718,-117.2306348 32.8783669,-117.2306751 32.8783797,-117.2306812 32.8783906,-117.2307123 32.8784006,-117.2307216 32.8783816,-117.2307349 32.8783856,-117.2307524 32.8783488,-117.230774 32.8783556,-117.2307581 32.8783934,-117.2307684 32.8783966,-117.2307594 32.8784162,-117.2307909 32.8784263,-117.2308044 32.8784223,-117.2308458 32.8784357,-117.2308496 32.8784449,-117.230886 32.8784564,-117.2308934 32.8784382,-117.2309065 32.8784422,-117.2309284 32.8783913,-117.230944 32.8783963,-117.2309618 32.8783573,-117.2309264 32.8783455,-117.2309537 32.8782846,-117.2309629 32.8782874,-117.2309726 32.8782664,-117.2309955 32.878274,-117.231005 32.8782535,-117.2309938 32.8782496,-117.231011 32.8782095))","osm","California","06073"
"ODU0NFZRSDkrOjEwNjM1NTcyNjg","8544VQH9+34-0-1-2-1","8544VQH9+","32.877629","-117.232188","406.6974007640484","6.56","model","6.56","POLYGON((-117.2322654 32.8777264,-117.2322164 32.8774631,-117.2320715 32.8774822,-117.2321205 32.8777454,-117.2322654 32.8777264))","osm","California","06073"
"ODU0NFZRSDkrOjMzMDY1MjY4OA","8544VQH9+MJ-0-1-1-1","8544VQH9+","32.879154","-117.230999","239.31830663148284","5.73","model","5.73","POLYGON((-117.2311119 32.8791524,-117.230868 32.8790747,-117.2308307 32.8791571,-117.2310747 32.8792348,-117.2311119 32.8791524))","osm","California","06073"
"ODU0NFZRSDkrOjM4ODM4OTc0","8544VQH9+F9-0-1-1-1","8544VQH9+","32.878655","-117.231617","179.9244906688793","5.71","model","5.71","POLYGON((-117.2316784 32.878691,-117.2316574 32.8786735,-117.2316755 32.8786574,-117.2315312 32.8785426,-117.2314668 32.8786,-117.2316329 32.8787315,-117.2316784 32.878691))","osm","California","06073"
"ODU0NFZRSDkrOi0xMTY4NjA5MzMz","8544VQH9+7X-1-2-0-2","8544VQH9+","32.878233","-117.230076","666.939121312483","7.23","model","7.23","POLYGON((-117.2303315 32.878242,-117.2303205 32.8782386,-117.2303257 32.8782276,-117.2302273 32.8781959,-117.2302216 32.8782066,-117.230212 32.8782035,-117.2302035 32.8782183,-117.2301322 32.878193,-117.2301385 32.8781795,-117.230126 32.8781747,-117.2301302 32.8781654,-117.2300269 32.8781314,-117.2300225 32.8781403,-117.2300137 32.8781374,-117.2300053 32.8781553,-117.2299225 32.8781271,-117.2299169 32.878138,-117.2298856 32.8781277,-117.2298766 32.8781462,-117.2298554 32.8781395,-117.229826 32.8782024,-117.2298471 32.8782092,-117.2298371 32.8782303,-117.2298713 32.8782421,-117.2298674 32.8782516,-117.2299629 32.878283,-117.2299679 32.8782723,-117.2299796 32.8782761,-117.2299873 32.8782605,-117.2300603 32.878284,-117.2300533 32.8782994,-117.2300663 32.8783036,-117.2300617 32.8783148,-117.2301602 32.878346,-117.2301649 32.8783353,-117.230177 32.878339,-117.2301836 32.8783249,-117.2302702 32.8783535,-117.2302754 32.8783424,-117.2302877 32.8783466,-117.2303315 32.878242))","osm","California","06073"
"ODU0NFZRSDkrOjU4Njg3MTM2OA","8544VQH9+6P-1-1-1-1","8544VQH9+","32.878078","-117.230693","368.0166129892384","6.07","model","6.07","POLYGON((-117.230834 32.8780872,-117.2306986 32.8780369,-117.2307158 32.8780042,-117.2305941 32.8779593,-117.2305337 32.8780773,-117.2306279 32.8781113,-117.2306238 32.8781408,-117.2307772 32.8781965,-117.230834 32.8780872))","osm","California","06073"
"ODU0NFZRSDkrOi0yMDQ1NDQwOTU3","8544VQH9+6W-1-1-1-2","8544VQH9+","32.878062","-117.230239","477.82624181940605","6.56","model","6.56","POLYGON((-117.230405 32.8780866,-117.2303912 32.8780815,-117.2303958 32.8780711,-117.2303103 32.8780429,-117.2303299 32.8780026,-117.2303167 32.8779976,-117.230322 32.8779867,-117.2302252 32.8779551,-117.2302199 32.877966,-117.2302079 32.8779621,-117.2302007 32.8779776,-117.2301168 32.8779495,-117.230111 32.87796,-117.2300984 32.8779556,-117.2300517 32.8780592,-117.2300643 32.8780632,-117.2300591 32.8780747,-117.2301565 32.8781057,-117.2301608 32.8780949,-117.2301754 32.8780991,-117.2301815 32.8780831,-117.2302535 32.8781071,-117.2302384 32.878142,-117.230256 32.8781485,-117.2302494 32.8781629,-117.230341 32.8781932,-117.2303451 32.8781848,-117.2303569 32.8781889,-117.230405 32.8780866))","osm","California","06073"
"ODU0NFZRSDkrOjExMDY4ODI0MQ","8544VQH9+36-0-1-1-1","8544VQH9+","32.87766","-117.23196","195.3581245163309","5.73","model","5.73","POLYGON((-117.2320187 32.8777156,-117.2319909 32.8775609,-117.2318723 32.8775759,-117.2319 32.8777306,-117.2320187 32.8777156))","osm","California","06073"
"ODU0NFZRSDkrOjM5MzQyMDIwMQ","8544VQH9+9G-1-1-2-2","8544VQH9+","32.878423","-117.231183","662.20110448356","7.23","model","7.23","POLYGON((-117.2313798 32.8784932,-117.2313455 32.8784822,-117.2313594 32.8784487,-117.2312553 32.8784165,-117.2312416 32.8784474,-117.2311747 32.8784271,-117.2312008 32.878367,-117.23121 32.8783698,-117.2312438 32.8782956,-117.2312569 32.8782993,-117.2312627 32.8782851,-117.2312507 32.8782807,-117.2312575 32.8782629,-117.2312245 32.8782524,-117.2312142 32.8782571,-117.231171 32.8782443,-117.2311666 32.8782354,-117.2311339 32.8782254,-117.2311248 32.878247,-117.2311134 32.8782444,-117.2310946 32.878284,-117.2310831 32.8782807,-117.2310741 32.8783013,-117.2310972 32.8783084,-117.2310879 32.8783295,-117.231097 32.8783325,-117.2310694 32.8783933,-117.2310336 32.8783825,-117.2310162 32.8784216,-117.2310321 32.8784269,-117.2310081 32.8784768,-117.231021 32.8784811,-117.2310122 32.8784989,-117.2310485 32.8785105,-117.2310586 32.8785057,-117.2311002 32.8785187,-117.2311072 32.8785292,-117.2311387 32.8785392,-117.2311474 32.8785195,-117.2311577 32.8785229,-117.2311756 32.8784857,-117.2311972 32.8784926,-117.2311812 32.8785299,-117.2311943 32.8785343,-117.2311863 32.8785537,-117.2312175 32.8785636,-117.2312307 32.8785588,-117.2312709 32.8785716,-117.2312768 32.8785825,-117.2313092 32.8785911,-117.2313187 32.8785694,-117.2313303 32.8785726,-117.2313582 32.8785089,-117.231371 32.8785126,-117.2313798 32.8784932))","osm","California","06073"
"ODU0NFZRSDkrOjMzMjQyOTY5NQ","8544VQH9+GR-1-1-1-1","8544VQH9+","32.878789","-117.230432","205.7889819799185","5.73","model","5.73","POLYGON((-117.2305172 32.8788072,-117.2305077 32.8788054,-117.2305149 32.8787897,-117.2304951 32.8787839,-117.2304989 32.8787759,-117.2304874 32.8787559,-117.2304813 32.8787539,-117.2304864 32.878743,-117.2304383 32.8787286,-117.2304018 32.8787447,-117.2303989 32.8787522,-117.2303771 32.8787461,-117.2303708 32.8787594,-117.2303615 32.8787568,-117.2303509 32.8787812,-117.2303312 32.8787761,-117.2303081 32.8788303,-117.230327 32.8788358,-117.2303336 32.8788463,-117.2304491 32.8788827,-117.2304716 32.8788355,-117.2305001 32.8788438,-117.2305172 32.8788072))","osm","California","06073"
"ODU0NFZRSDkrOjE0MTk2OTM3MzA","8544VQH9+HC-2-3-1-2","8544VQH9+","32.878977","-117.231384","913.3756438693979","9.31","model","9.31","POLYGON((-117.2316846 32.8789442,-117.2316734 32.8789402,-117.2316832 32.8789186,-117.231652 32.8789073,-117.231639 32.8789122,-117.2315986 32.8788998,-117.2315925 32.8788889,-117.2315611 32.8788792,-117.231552 32.8788983,-117.2315387 32.8788944,-117.2315217 32.8789314,-117.2315 32.8789247,-117.2315155 32.8788867,-117.2315051 32.8788836,-117.2315139 32.878864,-117.2314823 32.8788542,-117.2314688 32.8788583,-117.2314272 32.8788452,-117.2314233 32.878836,-117.2313869 32.8788248,-117.2313796 32.8788431,-117.2313665 32.8788392,-117.2313442 32.8788862,-117.2313173 32.8788764,-117.2312996 32.8789173,-117.231348 32.8789339,-117.2313221 32.8789939,-117.2312572 32.8789727,-117.2312716 32.87894,-117.2311669 32.8789054,-117.2311509 32.8789373,-117.2311163 32.8789268,-117.2310984 32.8789672,-117.2311115 32.8789713,-117.231091 32.8790171,-117.231104 32.8790213,-117.2310939 32.8790427,-117.2311255 32.879053,-117.2311364 32.8790484,-117.23118 32.8790618,-117.2311877 32.8790731,-117.2312189 32.8790832,-117.2312265 32.8790611,-117.2312399 32.8790649,-117.231256 32.8790284,-117.231278 32.8790348,-117.2312614 32.8790727,-117.2312754 32.879077,-117.2312654 32.8790983,-117.2312979 32.8791088,-117.2313081 32.8791045,-117.2313508 32.8791186,-117.2313549 32.8791278,-117.231388 32.879138,-117.2313963 32.8791185,-117.2314279 32.8790513,-117.2314514 32.8790585,-117.2314607 32.8790374,-117.2314266 32.8790275,-117.2314536 32.8789685,-117.23152 32.8789899,-117.2315062 32.8790208,-117.2316099 32.8790538,-117.2316258 32.8790207,-117.2316473 32.8790271,-117.2316846 32.8789442))","osm","California","06073"
"ODU0NFZRSDkrOjE3NjcxNjQ1NTg","8544VQH9+5M-1-2-1-2","8544VQH9+","32.877887","-117.230819","573.3226121669725","7.23","model","7.23","POLYGON((-117.2310476 32.8778986,-117.2309051 32.8778455,-117.2309048 32.877816,-117.2308081 32.8777725,-117.2307778 32.8777986,-117.2306908 32.8777641,-117.2306331 32.8778667,-117.2306239 32.8778839,-117.2306328 32.8778873,-117.2307381 32.8779247,-117.2307471 32.8779069,-117.2308066 32.8779281,-117.2307928 32.8779555,-117.2309583 32.8780143,-117.2309819 32.8780231,-117.2310476 32.8778986))","osm","California","06073"
"ODU0NFZRSDkrOi05OTg4ODM5OTI","8544VQH9+CX-1-2-2-1","8544VQH9+","32.878543","-117.230011","881.8466176295987","9.31","model","9.31","POLYGON((-117.230241 32.878643,-117.230206 32.8786332,-117.2302198 32.8785994,-117.2301157 32.8785673,-117.230102 32.8785982,-117.2300352 32.8785778,-117.2300608 32.8785184,-117.230072 32.8785221,-117.2301056 32.8784508,-117.2301172 32.8784544,-117.2301232 32.8784408,-117.2301123 32.8784371,-117.2301229 32.8784147,-117.2300849 32.8784032,-117.2300746 32.8784079,-117.2300314 32.878395,-117.230027 32.8783862,-117.2299943 32.8783762,-117.2299852 32.8783978,-117.2299713 32.8783933,-117.2299543 32.8784311,-117.2299327 32.8784238,-117.229949 32.8783874,-117.2299359 32.8783829,-117.2299474 32.878362,-117.2299159 32.8783525,-117.2299013 32.8783568,-117.2298579 32.8783429,-117.2298533 32.8783334,-117.2298214 32.8783238,-117.2297948 32.8783908,-117.2297709 32.878384,-117.2297581 32.8784165,-117.229787 32.8784262,-117.2297711 32.8784648,-117.2298777 32.8784968,-117.2298901 32.8784666,-117.2299571 32.8784867,-117.2299313 32.8785449,-117.2298977 32.8785348,-117.2298794 32.8785755,-117.2298897 32.8785783,-117.2298685 32.8786275,-117.2298814 32.8786318,-117.2298727 32.8786497,-117.2299089 32.8786612,-117.229919 32.8786564,-117.2299607 32.8786694,-117.2299677 32.8786799,-117.2299992 32.8786899,-117.2300078 32.8786703,-117.2300181 32.8786737,-117.230036 32.8786364,-117.2300577 32.8786433,-117.2300416 32.8786806,-117.2300547 32.878685,-117.2300467 32.8787044,-117.230078 32.8787144,-117.2300911 32.8787095,-117.2301313 32.8787224,-117.2301373 32.8787332,-117.2301697 32.8787419,-117.2301786 32.8787202,-117.2301904 32.8787239,-117.230196 32.878713,-117.2301834 32.8787093,-117.2302074 32.878654,-117.2302328 32.878662,-117.230241 32.878643))","osm","California","06073"
"ODU0NFZRSDkrOjE5MzAwMzc3NzY","8544VQH9+GM-2-1-1-2","8544VQH9+","32.878832","-117.230841","663.0486691330367","7.23","model","7.23","POLYGON((-117.231038 32.8789025,-117.2310037 32.8788915,-117.2310176 32.878858,-117.2309135 32.8788258,-117.2308998 32.8788567,-117.2308329 32.8788364,-117.230859 32.8787763,-117.2308682 32.8787791,-117.230902 32.8787049,-117.2309151 32.8787086,-117.2309209 32.8786944,-117.2309089 32.87869,-117.2309157 32.8786722,-117.2308827 32.8786617,-117.2308724 32.8786664,-117.2308292 32.8786536,-117.2308248 32.8786447,-117.2307921 32.8786347,-117.230783 32.8786563,-117.2307716 32.8786537,-117.2307528 32.8786933,-117.2307413 32.87869,-117.2307323 32.8787106,-117.2307554 32.8787177,-117.2307461 32.8787388,-117.2307552 32.8787418,-117.2307276 32.8788026,-117.2306918 32.8787918,-117.2306744 32.8788309,-117.2306875 32.8788351,-117.2306663 32.8788861,-117.2306792 32.8788904,-117.2306704 32.8789082,-117.2307067 32.8789198,-117.2307168 32.878915,-117.2307584 32.878928,-117.2307654 32.8789385,-117.2307969 32.8789485,-117.2308056 32.8789288,-117.2308159 32.8789322,-117.2308338 32.878895,-117.2308554 32.8789019,-117.2308394 32.8789392,-117.2308525 32.8789436,-117.2308445 32.878963,-117.2308757 32.8789729,-117.2308889 32.8789681,-117.2309291 32.8789809,-117.230935 32.8789918,-117.2309674 32.8790004,-117.2309769 32.8789787,-117.2309885 32.8789819,-117.2310164 32.8789182,-117.2310292 32.8789219,-117.231038 32.8789025))","osm","California","06073"
"ODU0NFZRSEMrOi0xMzE4Mjc2NzI0","8544VQHC+5X-1-1-0-1","8544VQHC+","32.87798","-117.227574","137.4684316297655","5.17","model","5.17","POLYGON((-117.227655 32.87796,-117.227605 32.877907,-117.227452 32.878009,-117.227502 32.878062,-117.227655 32.87796))","msfp-usbuildings-v1-1","California","06073"
